PLOT_FILE,DISEASE1,DISEASE2,DISEASE3
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_07_01_007_01_07.tif,0.0,0.0,23.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_07_02_031_02_02.tif,0.0,0.0,12.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_07_03_045_03_13.tif,0.0,0.0,20.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_07_04_055_04_10.tif,0.0,0.0,12.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_08_01_008_01_08.tif,0.0,0.0,12.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_08_02_017_02_16.tif,0.0,0.0,14.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_08_03_043_03_11.tif,0.0,0.0,20.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_08_04_064_04_01.tif,0.0,0.0,15.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_09_01_009_01_09.tif,0.0,0.0,24.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_09_02_028_02_05.tif,0.0,0.0,13.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_09_03_034_03_02.tif,0.0,0.0,18.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_09_04_051_04_14.tif,0.0,0.0,20.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_10_01_010_01_10.tif,0.0,0.0,18.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_10_02_032_02_01.tif,0.0,0.0,16.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_10_03_039_03_07.tif,0.0,0.0,12.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_10_04_049_04_16.tif,0.0,0.0,13.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_11_01_011_01_11.tif,0.0,0.0,11.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_11_02_019_02_14.tif,0.0,0.0,7.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_11_03_035_03_03.tif,0.0,0.0,8.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_11_04_060_04_05.tif,0.0,0.0,7.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_12_01_012_01_12.tif,0.0,0.0,2.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_12_02_026_02_07.tif,0.0,0.0,2.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_12_03_047_03_15.tif,0.0,0.0,2.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_12_04_062_04_03.tif,0.0,0.0,2.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_13_01_013_01_13.tif,0.0,0.0,35.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_13_02_030_02_03.tif,0.0,0.0,18.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_13_03_044_03_12.tif,0.0,0.0,25.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_13_04_059_04_06.tif,0.0,0.0,21.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_14_01_014_01_14.tif,0.0,0.0,33.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_14_02_027_02_06.tif,0.0,0.0,13.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_14_03_033_03_01.tif,0.0,0.0,36.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_14_04_054_04_11.tif,0.0,0.0,28.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_15_01_015_01_15.tif,0.0,0.0,35.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_15_02_029_02_04.tif,0.0,0.0,18.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_15_03_042_03_10.tif,0.0,0.0,35.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_15_04_057_04_08.tif,0.0,0.0,30.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_16_01_016_01_16.tif,0.0,0.0,35.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_16_02_021_02_12.tif,0.0,0.0,28.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_16_03_037_03_05.tif,0.0,0.0,26.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-321/2021-06-07_16_04_061_04_04.tif,0.0,0.0,28.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_01_01_001_01_01.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_01_02_022_02_11.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_01_03_040_03_08.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_01_04_050_04_15.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_02_01_002_01_02.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_02_02_023_02_10.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_02_03_038_03_06.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_02_04_052_04_13.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_03_01_003_01_03.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_03_02_020_02_13.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_03_03_041_03_09.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_03_04_058_04_07.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_04_01_004_01_04.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_04_02_025_02_08.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_04_03_048_03_16.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_04_04_056_04_09.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_05_01_005_01_05.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_05_02_024_02_09.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_05_03_046_03_14.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_05_04_063_04_02.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_06_01_006_01_06.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_06_02_018_02_15.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_06_03_036_03_04.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_06_04_053_04_12.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_07_01_007_01_07.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_07_02_031_02_02.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_07_03_045_03_13.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_07_04_055_04_10.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_08_01_008_01_08.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_08_02_017_02_16.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_08_03_043_03_11.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_08_04_064_04_01.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_09_01_009_01_09.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_09_02_028_02_05.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_09_03_034_03_02.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_09_04_051_04_14.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_10_01_010_01_10.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_10_02_032_02_01.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_10_03_039_03_07.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_10_04_049_04_16.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_11_01_011_01_11.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_11_02_019_02_14.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_11_03_035_03_03.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_11_04_060_04_05.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_12_01_012_01_12.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_12_02_026_02_07.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_12_03_047_03_15.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_12_04_062_04_03.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_13_01_013_01_13.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_13_02_030_02_03.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_13_03_044_03_12.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_13_04_059_04_06.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_14_01_014_01_14.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_14_02_027_02_06.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_14_03_033_03_01.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_14_04_054_04_11.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_15_01_015_01_15.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_15_02_029_02_04.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_15_03_042_03_10.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_15_04_057_04_08.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_16_01_016_01_16.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_16_02_021_02_12.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_16_03_037_03_05.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-319/2021-05-13_16_04_061_04_04.tif,0.0,0.0,1.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_01_01_001_01_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_01_02_019_02_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_01_03_038_03_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_01_04_057_04_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_02_01_002_01_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_02_02_026_02_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_02_03_040_03_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_02_04_049_04_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_03_01_003_01_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_03_02_023_02_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_03_03_039_03_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_03_04_047_04_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_04_01_004_01_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_04_02_016_02_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_04_03_041_03_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_04_04_055_04_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_05_01_005_01_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_05_02_018_02_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_05_03_032_03_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_05_04_051_04_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_06_01_006_01_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_06_02_030_02_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_06_03_044_03_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_06_04_053_04_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_07_01_007_01_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_07_02_021_02_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_07_03_042_03_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_07_04_059_04_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_08_01_008_01_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_08_02_017_02_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_08_03_034_03_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_08_04_050_04_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_09_01_009_01_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_09_02_028_02_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_09_03_036_03_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_09_04_048_04_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_10_01_010_01_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_10_02_025_02_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_10_03_033_03_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_10_04_046_04_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_11_01_011_01_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_11_02_027_02_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_11_03_045_03_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_11_04_054_04_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_12_01_012_01_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_12_02_029_02_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_12_03_043_03_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_12_04_056_04_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_13_01_013_01_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_13_02_020_02_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_13_03_037_03_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_13_04_060_04_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_14_01_014_01_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_14_02_022_02_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_14_03_035_03_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_14_04_058_04_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_15_01_015_01_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_15_02_024_02_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_15_03_031_03_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-303/2021-06-17_15_04_052_04_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_01_01_001_01_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_01_02_022_02_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_01_03_040_03_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_01_04_050_04_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_02_01_002_01_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_02_02_023_02_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_02_03_038_03_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_02_04_052_04_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_03_01_003_01_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_03_02_020_02_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_03_03_041_03_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_03_04_058_04_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_04_01_004_01_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_04_02_025_02_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_04_03_048_03_16.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_04_04_056_04_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_05_01_005_01_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_05_02_024_02_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_05_03_046_03_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_05_04_063_04_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_06_01_006_01_06.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_06_02_018_02_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_06_03_036_03_04.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_06_04_053_04_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_07_01_007_01_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_07_02_031_02_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_07_03_045_03_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_07_04_055_04_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_08_01_008_01_08.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_08_02_017_02_16.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_08_03_043_03_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_08_04_064_04_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_09_01_009_01_09.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_09_02_028_02_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_09_03_034_03_02.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_09_04_051_04_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_10_01_010_01_10.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_10_02_032_02_01.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_10_03_039_03_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_10_04_049_04_16.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_11_01_011_01_11.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_11_02_019_02_14.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_11_03_035_03_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_11_04_060_04_05.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_12_01_012_01_12.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_12_02_026_02_07.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_12_03_047_03_15.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_12_04_062_04_03.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_13_01_013_01_13.tif,0.0,0.0,0.0
plots/Micasense_Rededge-Dual_ms_reflectance/2021-DE-999/2021-06-17_13_02_030_02_03.tif,0.0,0.0,0.0
